Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3955,3955,3955,08 Mar 2019
4035,4200,4045,07 Mar 2019
3750,4050,3775,06 Mar 2019
2901,2901,2901,05 Mar 2019
3200,3751,3501,04 Mar 2019
3525,3525,3525,03 Mar 2019
3438,3438,3438,02 Mar 2019
3050,4530,3250,01 Mar 2019
3140,3140,3140,27 Feb 2019
3750,4401,3955,26 Feb 2019
3015,4210,3775,25 Feb 2019
3450,3450,3450,24 Feb 2019
2950,2950,2950,23 Feb 2019
3638,3638,3638,22 Feb 2019
3555,3555,3555,21 Feb 2019
2955,2955,2955,20 Feb 2019
3555,3555,3555,19 Feb 2019
4151,4151,4151,18 Feb 2019
4035,4035,4035,17 Feb 2019
3235,4050,3638,16 Feb 2019
3750,3750,3750,15 Feb 2019
4201,4201,4201,14 Feb 2019
4225,4225,4225,13 Feb 2019
3130,3500,3301,12 Feb 2019
3200,3600,3555,11 Feb 2019
3600,3600,3600,10 Feb 2019
3450,3450,3450,09 Feb 2019
3210,3210,3210,08 Feb 2019
3550,3550,3550,07 Feb 2019
3050,3050,3050,06 Feb 2019
3550,3550,3550,05 Feb 2019
3630,3630,3630,04 Feb 2019
3450,3450,3450,02 Feb 2019
4501,4501,4501,01 Feb 2019
3301,3551,3401,31 Jan 2019
3301,3301,3301,30 Jan 2019
2950,2950,2950,29 Jan 2019
3435,3435,3435,28 Jan 2019
3901,3901,3901,25 Jan 2019
4031,4031,4031,24 Jan 2019
3651,3651,3651,21 Jan 2019
3638,3638,3638,19 Jan 2019
3401,3401,3401,18 Jan 2019
2950,2950,2950,15 Jan 2019
3551,3551,3551,14 Jan 2019
5065,5065,5065,13 Jan 2019
3201,3201,3201,11 Jan 2019
4050,4050,4050,10 Jan 2019
4251,4251,4251,09 Jan 2019
4201,4201,4201,08 Jan 2019
3851,3851,3851,01 Jan 2019
3551,3551,3551,31 Dec 2018
2950,2950,2950,30 Dec 2018
3401,3401,3401,29 Dec 2018
4301,4301,4301,16 Dec 2018
3200,3200,3200,15 Dec 2018
2950,2950,2950,14 Dec 2018
4055,4055,4055,13 Dec 2018
3451,3451,3451,12 Dec 2018
3050,3050,3050,11 Dec 2018
3145,3145,3145,10 Dec 2018
3301,3301,3301,09 Dec 2018
2960,2960,2960,08 Dec 2018
4201,4201,4201,07 Dec 2018
3870,3870,3870,06 Dec 2018
1990,3740,3010,05 Dec 2018
3740,3740,3740,04 Dec 2018
4251,4251,4251,03 Dec 2018
4401,4401,4401,02 Dec 2018
2850,2850,2850,01 Dec 2018
3530,3870,3750,30 Nov 2018
3851,3851,3851,29 Nov 2018
2847,3680,3280,28 Nov 2018
2737,2737,2737,19 Nov 2018
3880,3880,3880,17 Nov 2018
2797,2797,2797,16 Nov 2018
3180,3180,3180,15 Nov 2018
2880,2880,2880,14 Nov 2018
3125,3125,3125,12 Nov 2018
3851,3851,3851,11 Nov 2018
4050,4050,4050,10 Nov 2018
2960,2960,2960,07 Nov 2018
3650,3650,3650,05 Nov 2018
3301,3301,3301,04 Nov 2018
3250,3250,3250,03 Nov 2018
2950,2950,2950,02 Nov 2018
3401,4401,3750,01 Nov 2018
3500,3500,3500,30 Oct 2018
3401,3401,3401,29 Oct 2018
3350,3350,3350,28 Oct 2018
3851,3851,3851,27 Oct 2018
4201,4201,4201,26 Oct 2018
2900,2900,2900,24 Oct 2018
3401,3401,3401,23 Oct 2018
2901,5401,4350,22 Oct 2018
2944,2944,2944,21 Oct 2018
3100,3100,3100,20 Oct 2018
2995,2995,2995,19 Oct 2018
3450,3450,3450,17 Oct 2018
2901,3851,3775,16 Oct 2018
3301,3664,3450,15 Oct 2018
3341,3341,3341,14 Oct 2018
3001,3001,3001,13 Oct 2018
2800,2800,2800,12 Oct 2018
2900,2900,2900,11 Oct 2018
2315,2315,2315,10 Oct 2018
3050,3050,3050,09 Oct 2018
2955,2955,2955,08 Oct 2018
3251,3251,3251,07 Oct 2018
3301,3301,3301,06 Oct 2018
5000,5000,5000,05 Oct 2018
3014,3650,3301,04 Oct 2018
3664,3664,3664,03 Oct 2018
3001,3001,3001,01 Oct 2018
2850,2850,2850,30 Sep 2018
3670,3670,3670,29 Sep 2018
2995,2995,2995,28 Sep 2018
2950,2950,2950,27 Sep 2018
3630,3630,3630,26 Sep 2018
3101,4530,3960,25 Sep 2018
2845,2845,2845,24 Sep 2018
5151,5151,5151,23 Sep 2018
3301,3664,3450,22 Sep 2018
3014,3014,3014,21 Sep 2018
3067,3067,3067,20 Sep 2018
2852,3615,3045,19 Sep 2018
2855,2855,2855,18 Sep 2018
5200,5200,5200,17 Sep 2018
3450,3450,3450,16 Sep 2018
2964,3660,3014,15 Sep 2018
3401,3401,3401,14 Sep 2018
2755,2755,2755,12 Sep 2018
3550,3550,3550,11 Sep 2018
3301,3301,3301,10 Sep 2018
4901,4901,4901,09 Sep 2018
2995,4901,3050,08 Sep 2018
3735,4851,4701,07 Sep 2018
2811,2811,2811,06 Sep 2018
2750,2750,2750,05 Sep 2018
2852,4701,2855,04 Sep 2018
2852,2852,2852,03 Sep 2018
3615,3615,3615,31 Aug 2018
3045,3045,3045,30 Aug 2018
4975,4975,4975,28 Aug 2018
3301,3301,3301,27 Aug 2018
3650,3650,3650,25 Aug 2018
2782,2782,2782,24 Aug 2018
3300,3300,3300,23 Aug 2018
2975,2975,2975,22 Aug 2018
3501,3501,3501,21 Aug 2018
2850,2850,2850,20 Aug 2018
2995,2995,2995,19 Aug 2018
2501,3050,2950,18 Aug 2018
2901,2901,2901,17 Aug 2018
3735,3735,3735,16 Aug 2018
2035,3301,2935,15 Aug 2018
2935,2935,2935,14 Aug 2018
3500,4975,3750,13 Aug 2018
3301,3301,3301,11 Aug 2018
2840,2840,2840,10 Aug 2018
3401,3401,3401,08 Aug 2018
4975,4975,4975,07 Aug 2018
3301,3301,3301,06 Aug 2018
3500,3500,3500,04 Aug 2018
3750,3750,3750,03 Aug 2018
3300,3300,3300,31 Jul 2018
2855,2855,2855,30 Jul 2018
2865,2865,2865,29 Jul 2018
2395,2395,2395,28 Jul 2018
4975,4975,4975,27 Jul 2018
3500,3500,3500,26 Jul 2018
4800,4800,4800,25 Jul 2018
3750,3750,3750,24 Jul 2018
4900,4900,4900,23 Jul 2018
2370,4975,3500,21 Jul 2018
3301,3301,3301,20 Jul 2018
2650,2650,2650,19 Jul 2018
3450,4201,3650,18 Jul 2018
2035,3735,2935,17 Jul 2018
3230,3230,3230,16 Jul 2018
3550,3550,3550,13 Jul 2018
3301,3301,3301,12 Jul 2018
3050,3050,3050,11 Jul 2018
3401,3401,3401,10 Jul 2018
3400,3400,3400,06 Jul 2018
2410,2410,2410,05 Jul 2018
5001,5001,5001,04 Jul 2018
3701,3701,3701,03 Jul 2018
3300,3300,3300,02 Jul 2018
2975,2975,2975,30 Jun 2018
4201,4201,4201,29 Jun 2018
3250,3250,3250,28 Jun 2018
3301,4501,3401,27 Jun 2018
3000,4200,3350,26 Jun 2018
2950,2950,2950,25 Jun 2018
3050,3050,3050,22 Jun 2018
2875,2875,2875,21 Jun 2018
2950,2950,2950,20 Jun 2018
3775,3775,3775,19 Jun 2018
3501,3501,3501,18 Jun 2018
3301,4201,3751,15 Jun 2018
4050,4050,4050,14 Jun 2018
3930,3930,3930,13 Jun 2018
3045,3045,3045,12 Jun 2018
2995,3851,3775,09 Jun 2018
3630,4301,3750,08 Jun 2018
3001,3001,3001,07 Jun 2018
3450,3450,3450,06 Jun 2018
4201,4201,4201,05 Jun 2018
3050,3050,3050,04 Jun 2018
3450,5200,5000,02 Jun 2018
3014,3664,3300,01 Jun 2018
3630,4400,3750,31 May 2018
2950,4300,3350,30 May 2018
3075,3075,3075,29 May 2018
4201,4201,4201,25 May 2018
3450,3450,3450,24 May 2018
3450,5051,3664,23 May 2018
2964,5451,3014,22 May 2018
2850,2850,2850,21 May 2018
4001,4001,4001,19 May 2018
2949,5001,3901,18 May 2018
3151,5201,4201,17 May 2018
3740,3740,3740,16 May 2018
2878,4201,3301,15 May 2018
3220,3770,3570,14 May 2018
3300,3300,3300,11 May 2018
3100,3500,3200,10 May 2018
2900,2900,2900,09 May 2018
3400,3400,3400,08 May 2018
3650,4050,3750,07 May 2018
3351,3351,3351,05 May 2018
3290,4201,3970,04 May 2018
3350,3350,3350,03 May 2018
4400,4400,4400,02 May 2018
3351,3351,3351,27 Apr 2018
3000,4201,3750,26 Apr 2018
4250,4250,4250,25 Apr 2018
4551,4551,4551,24 Apr 2018
3890,3890,3890,23 Apr 2018
3100,3100,3100,21 Apr 2018
3250,3970,3350,20 Apr 2018
3351,4551,3860,19 Apr 2018
4551,4551,4551,18 Apr 2018
2880,3860,3175,17 Apr 2018
3650,3650,3650,16 Apr 2018
3101,4201,3301,13 Apr 2018
3075,3075,3075,12 Apr 2018
3350,3350,3350,11 Apr 2018
3135,3135,3135,10 Apr 2018
2880,4401,3135,09 Apr 2018
2496,2496,2496,07 Apr 2018
3351,3351,3351,06 Apr 2018
3250,3250,3250,05 Apr 2018
3300,3300,3300,04 Apr 2018
3293,3293,3293,03 Apr 2018
3250,3250,3250,02 Apr 2018
3050,4401,3650,31 Mar 2018
3000,3750,3061,28 Mar 2018
3301,3301,3301,27 Mar 2018
2850,3301,3050,26 Mar 2018
2175,4401,3351,23 Mar 2018
3075,5001,3970,22 Mar 2018
3350,3350,3350,21 Mar 2018
3151,4401,3650,20 Mar 2018
4201,4201,4201,19 Mar 2018
3075,4830,4551,17 Mar 2018
3351,3351,3351,16 Mar 2018
3050,4401,3350,15 Mar 2018
3860,3860,3860,14 Mar 2018
3175,3175,3175,13 Mar 2018
3101,3101,3101,12 Mar 2018
3890,3890,3890,09 Mar 2018
3075,3651,3175,08 Mar 2018
3151,3151,3151,07 Mar 2018
2880,2880,2880,06 Mar 2018
3650,3650,3650,05 Mar 2018
4551,4551,4551,03 Mar 2018
3135,3135,3135,01 Mar 2018
3151,3151,3151,28 Feb 2018
3101,3101,3101,27 Feb 2018
3175,3175,3175,26 Feb 2018
3050,3050,3050,23 Feb 2018
3651,3651,3651,22 Feb 2018
3145,3145,3145,21 Feb 2018
3075,4551,3151,20 Feb 2018
5401,5401,5401,17 Feb 2018
3151,3151,3151,16 Feb 2018
2880,5501,3850,15 Feb 2018
3350,4801,4551,14 Feb 2018
3075,4825,3151,12 Feb 2018
5401,5401,5401,10 Feb 2018
3225,3225,3225,09 Feb 2018
4825,4825,4825,08 Feb 2018
4235,4235,4235,07 Feb 2018
3351,3351,3351,06 Feb 2018
3175,4551,3350,05 Feb 2018
3100,4400,3400,03 Feb 2018
2900,4775,3000,02 Feb 2018
3101,3101,3101,01 Feb 2018
3070,3070,3070,31 Jan 2018
3101,3101,3101,29 Jan 2018
3050,3101,3075,25 Jan 2018
2200,3350,3151,24 Jan 2018
3075,3075,3075,23 Jan 2018
2250,4950,3050,22 Jan 2018
4651,5001,4951,20 Jan 2018
2571,2571,2571,17 Jan 2018
3350,5000,4900,16 Jan 2018
2200,2880,2855,15 Jan 2018
4851,4851,4851,12 Jan 2018
3151,3151,3151,11 Jan 2018
4200,4200,4200,10 Jan 2018
3900,3900,3900,09 Jan 2018
3060,3060,3060,06 Jan 2018
3100,3100,3100,05 Jan 2018
3650,3650,3650,02 Jan 2018
4201,4201,4201,01 Jan 2018
4400,4400,4400,30 Dec 2017
3001,3001,3001,29 Dec 2017
3120,4070,3180,28 Dec 2017
3145,3145,3145,27 Dec 2017
4201,4201,4201,23 Dec 2017
3050,4201,3970,22 Dec 2017
3200,3200,3200,21 Dec 2017
3101,3101,3101,20 Dec 2017
3400,5001,4301,19 Dec 2017
3100,4200,3400,18 Dec 2017
3000,4200,3870,16 Dec 2017
3270,3270,3270,15 Dec 2017
3060,4201,3200,14 Dec 2017
3060,3060,3060,13 Dec 2017
3060,5100,4500,12 Dec 2017
3060,3060,3060,11 Dec 2017
4500,4500,4500,08 Dec 2017
3200,5100,4500,07 Dec 2017
4201,4201,4201,06 Dec 2017
3870,3870,3870,05 Dec 2017
2170,2170,2170,04 Dec 2017
3175,3175,3175,02 Dec 2017
2105,3875,3175,30 Nov 2017
3270,3270,3270,28 Nov 2017
3000,3000,3000,27 Nov 2017
2900,2900,2900,24 Nov 2017
3050,3501,3150,23 Nov 2017
3101,4200,3150,22 Nov 2017
3101,3101,3101,21 Nov 2017
3150,3150,3150,20 Nov 2017
2901,3751,3270,18 Nov 2017
4200,4200,4200,17 Nov 2017
3000,3000,3000,16 Nov 2017
2950,2950,2950,15 Nov 2017
3270,3270,3270,14 Nov 2017
4400,4400,4400,13 Nov 2017
3251,4119,3901,10 Nov 2017
3701,3701,3701,09 Nov 2017
3251,3251,3251,08 Nov 2017
4201,4201,4201,07 Nov 2017
2660,2660,2660,03 Nov 2017
3190,3190,3190,02 Nov 2017
4200,4200,4200,01 Nov 2017
3340,3340,3340,31 Oct 2017
3451,3451,3451,30 Oct 2017
3200,3200,3200,27 Oct 2017
3340,3340,3340,26 Oct 2017
4950,4950,4950,25 Oct 2017
3325,3325,3325,24 Oct 2017
3400,4400,3415,23 Oct 2017
3285,3285,3285,22 Oct 2017
4400,4400,4400,21 Oct 2017
3415,3415,3415,20 Oct 2017
3451,3451,3451,18 Oct 2017
3190,3190,3190,17 Oct 2017
3101,3101,3101,16 Oct 2017
3300,3300,3300,15 Oct 2017
3340,3340,3340,13 Oct 2017
3451,3451,3451,12 Oct 2017
3100,3100,3100,10 Oct 2017
2260,3400,3190,09 Oct 2017
3400,3400,3400,08 Oct 2017
3390,3390,3390,07 Oct 2017
3270,3270,3270,06 Oct 2017
3267,3267,3267,05 Oct 2017
4200,4200,4200,04 Oct 2017
3285,3285,3285,01 Oct 2017
4901,4901,4901,30 Sep 2017
4951,4951,4951,29 Sep 2017
3100,4400,3550,28 Sep 2017
3270,3415,3290,27 Sep 2017
3340,3340,3340,26 Sep 2017
3415,3415,3415,25 Sep 2017
3100,3100,3100,21 Sep 2017
2500,3200,3100,20 Sep 2017
2660,3400,3285,19 Sep 2017
3400,3400,3400,18 Sep 2017
3285,3285,3285,17 Sep 2017
3190,3190,3190,16 Sep 2017
2500,2500,2500,15 Sep 2017
2100,2300,2200,13 Sep 2017
2500,3450,3050,12 Sep 2017
2061,5800,2251,11 Sep 2017
3251,3251,3251,10 Sep 2017
2003,2200,2102,09 Sep 2017
2250,4400,2900,08 Sep 2017
1600,3400,3100,07 Sep 2017
1600,3101,2875,06 Sep 2017
3100,3100,3100,05 Sep 2017
3300,3300,3300,30 Aug 2017
2160,3045,3025,24 Aug 2017
3345,4125,3475,23 Aug 2017
2165,2165,2165,22 Aug 2017
3000,3000,3000,21 Aug 2017
3150,3150,3150,19 Aug 2017
3190,3190,3190,18 Aug 2017
3350,3350,3350,17 Aug 2017
2800,2800,2800,16 Aug 2017
2800,2800,2800,15 Aug 2017
3345,3345,3345,14 Aug 2017
3050,3050,3050,13 Aug 2017
3200,3200,3200,12 Aug 2017
2980,4045,3345,09 Aug 2017
2100,4900,3950,08 Aug 2017
4701,4701,4701,07 Aug 2017
4675,4675,4675,06 Aug 2017
4675,4675,4675,05 Aug 2017
3650,3650,3650,04 Aug 2017
3300,3300,3300,02 Aug 2017
3192,3192,3192,31 Jul 2017
3476,3476,3476,30 Jul 2017
2070,2070,2070,28 Jul 2017
2325,3400,3190,27 Jul 2017
2751,2751,2751,25 Jul 2017
2500,2500,2500,24 Jul 2017
2136,3185,2326,22 Jul 2017
3100,3100,3100,21 Jul 2017
3140,3140,3140,19 Jul 2017
2100,2100,2100,18 Jul 2017
3200,3200,3200,17 Jul 2017
3400,3400,3400,16 Jul 2017
4551,4725,4675,15 Jul 2017
2050,2050,2050,14 Jul 2017
2156,2990,2356,13 Jul 2017
2050,2050,2050,11 Jul 2017
3121,3121,3121,10 Jul 2017
2050,2050,2050,09 Jul 2017
2775,2775,2775,08 Jul 2017
2700,4878,4638,07 Jul 2017
2100,4062,3337,06 Jul 2017
2850,2850,2850,05 Jul 2017
3160,3160,3160,04 Jul 2017
3180,3400,3200,03 Jul 2017
2100,2100,2100,02 Jul 2017
2987,2987,2987,01 Jul 2017
2836,3980,3180,30 Jun 2017
3231,3231,3231,29 Jun 2017
2350,2350,2350,27 Jun 2017
3400,3400,3400,26 Jun 2017
2350,2350,2350,25 Jun 2017
3136,3680,3180,24 Jun 2017
3310,3310,3310,23 Jun 2017
2050,2050,2050,22 Jun 2017
1950,1950,1950,20 Jun 2017
2350,4860,2975,19 Jun 2017
2310,2850,2350,18 Jun 2017
3227,3227,3227,17 Jun 2017
2156,3200,2625,16 Jun 2017
2992,2998,2995,14 Jun 2017
2361,2361,2361,13 Jun 2017
2651,3425,3182,12 Jun 2017
2625,3582,3192,11 Jun 2017
2300,2300,2300,10 Jun 2017
2380,2380,2380,08 Jun 2017
3584,3584,3584,07 Jun 2017
3709,4801,4158,06 Jun 2017
2325,2325,2325,05 Jun 2017
3300,4428,3602,04 Jun 2017
3301,3301,3301,02 Jun 2017
2125,2125,2125,01 Jun 2017
3265,3265,3265,30 May 2017
2300,4763,2860,28 May 2017
3167,6100,4801,27 May 2017
3200,3200,3200,26 May 2017
2885,2885,2885,25 May 2017
4601,6100,5651,24 May 2017
4525,4651,4625,23 May 2017
2095,2095,2095,22 May 2017
2325,2887,2881,20 May 2017
2050,2050,2050,19 May 2017
2882,2882,2882,18 May 2017
3182,3182,3182,17 May 2017
2095,4847,4594,16 May 2017
2100,4500,3325,12 May 2017
2100,2100,2100,11 May 2017
2939,4133,3508,09 May 2017
3620,3620,3620,08 May 2017
2870,2870,2870,07 May 2017
2300,2300,2300,06 May 2017
2750,2750,2750,05 May 2017
3187,3187,3187,03 May 2017
2300,2300,2300,02 May 2017
3187,4255,3219,30 Apr 2017
2300,2300,2300,29 Apr 2017
2350,3401,3325,27 Apr 2017
3219,3219,3219,25 Apr 2017
2325,2325,2325,24 Apr 2017
2448,2951,2700,23 Apr 2017
2801,4751,4551,20 Apr 2017
2990,2990,2990,19 Apr 2017
2400,2975,2875,18 Apr 2017
2040,6120,3375,17 Apr 2017
2300,2300,2300,16 Apr 2017
2318,3773,3385,14 Apr 2017
2300,2300,2300,13 Apr 2017
2350,2350,2350,12 Apr 2017
2350,4756,2890,11 Apr 2017
2400,3285,2410,10 Apr 2017
2235,2862,2360,09 Apr 2017
4751,4751,4751,07 Apr 2017
2300,3285,2850,06 Apr 2017
2850,2850,2850,05 Apr 2017
2350,2350,2350,04 Apr 2017
1806,4386,2740,03 Apr 2017
2300,3286,2563,02 Apr 2017
2300,2300,2300,31 Mar 2017
1865,4551,3656,30 Mar 2017
4200,4200,4200,29 Mar 2017
2400,2750,2650,28 Mar 2017
3656,3656,3656,27 Mar 2017
2350,2350,2350,26 Mar 2017
2300,2300,2300,25 Mar 2017
4345,4345,4345,23 Mar 2017
4151,4401,4351,22 Mar 2017
3290,3290,3290,21 Mar 2017
3290,3290,3290,20 Mar 2017
1651,1651,1651,18 Mar 2017
3290,3290,3290,16 Mar 2017
2000,4090,3750,15 Mar 2017
2400,3150,2973,14 Mar 2017
2200,2200,2200,12 Mar 2017
2300,2750,2325,11 Mar 2017
2116,3713,2250,10 Mar 2017
3667,3667,3667,09 Mar 2017
2200,2985,2325,08 Mar 2017
3440,4328,3750,05 Mar 2017
2750,2750,2750,04 Mar 2017
2300,2300,2300,01 Mar 2017
3101,3101,3101,28 Feb 2017
2701,2701,2701,26 Feb 2017
3340,3340,3340,25 Feb 2017
2300,2300,2300,22 Feb 2017
2715,2715,2715,21 Feb 2017
2750,3570,3545,20 Feb 2017
3368,3368,3368,19 Feb 2017
1970,4239,3300,17 Feb 2017
2250,3301,2280,16 Feb 2017
3217,4651,4359,15 Feb 2017
1970,1970,1970,14 Feb 2017
3300,3300,3300,12 Feb 2017
3911,3911,3911,11 Feb 2017
2280,2280,2280,10 Feb 2017
3240,3240,3240,09 Feb 2017
2530,2530,2530,08 Feb 2017
3407,3721,3520,07 Feb 2017
2275,4301,3151,06 Feb 2017
2001,2751,2672,04 Feb 2017
2801,2801,2801,02 Feb 2017
2300,4241,3210,01 Feb 2017
3110,3110,3110,29 Jan 2017
1950,1950,1950,27 Jan 2017
2325,3144,2500,26 Jan 2017
1850,3750,2275,25 Jan 2017
3708,4255,4111,24 Jan 2017
1950,1950,1950,19 Jan 2017
1950,4209,3045,18 Jan 2017
2151,2151,2151,17 Jan 2017
1850,3000,2975,16 Jan 2017
3751,3751,3751,15 Jan 2017
2608,2608,2608,14 Jan 2017
1910,4250,2311,13 Jan 2017
2428,2490,2450,12 Jan 2017
3027,3194,3051,11 Jan 2017
1822,4080,3306,10 Jan 2017
3700,3700,3700,09 Jan 2017
3000,3000,3000,08 Jan 2017
1940,2110,2105,07 Jan 2017
3801,3900,3886,06 Jan 2017
3000,3000,3000,05 Jan 2017
1970,1970,1970,03 Jan 2017
2998,2998,2998,02 Jan 2017
4092,4092,4092,01 Jan 2017
3801,3801,3801,31 Dec 2016
2875,3692,3029,30 Dec 2016
2186,2186,2186,29 Dec 2016
3550,3550,3550,28 Dec 2016
1940,3710,3000,27 Dec 2016
2325,3171,2500,26 Dec 2016
3651,3651,3651,25 Dec 2016
3651,3651,3651,24 Dec 2016
2186,3274,3015,23 Dec 2016
2501,4000,3132,22 Dec 2016
2150,3050,2200,20 Dec 2016
2140,2775,2240,19 Dec 2016
2415,2901,2864,18 Dec 2016
2934,2934,2934,17 Dec 2016
3273,3788,3489,16 Dec 2016
2100,2100,2100,15 Dec 2016
2465,2520,2477,14 Dec 2016
2180,3690,3115,13 Dec 2016
2150,3045,2918,11 Dec 2016
1996,3761,2100,10 Dec 2016
2404,4276,3070,09 Dec 2016
2200,4151,2425,08 Dec 2016
2743,2950,2846,07 Dec 2016
2401,3150,2425,06 Dec 2016
3222,4460,3367,05 Dec 2016
2988,2988,2988,04 Dec 2016
3102,3102,3102,03 Dec 2016
2180,3051,2557,02 Dec 2016
2196,5015,4051,01 Dec 2016
2150,3050,2800,30 Nov 2016
2186,2186,2186,29 Nov 2016
2650,2650,2650,28 Nov 2016
2387,2387,2387,27 Nov 2016
1956,3125,3051,26 Nov 2016
2100,2770,2655,25 Nov 2016
1932,4362,3296,24 Nov 2016
2035,5033,3095,22 Nov 2016
1996,2196,2100,21 Nov 2016
4000,4000,4000,20 Nov 2016
2181,4911,4000,19 Nov 2016
3366,3366,3366,18 Nov 2016
1996,4200,3132,17 Nov 2016
2035,3051,2500,16 Nov 2016
2300,3801,3150,15 Nov 2016
2760,3190,3161,14 Nov 2016
2050,4900,2530,13 Nov 2016
3101,3101,3101,12 Nov 2016
2050,2050,2050,11 Nov 2016
4902,4902,4902,10 Nov 2016
3001,3001,3001,09 Nov 2016
1900,3190,1950,07 Nov 2016
2647,2647,2647,06 Nov 2016
3190,3190,3190,04 Nov 2016
3195,3195,3195,03 Nov 2016
3391,3391,3391,31 Oct 2016
3011,3011,3011,30 Oct 2016
2769,4694,2965,29 Oct 2016
2250,3225,2965,28 Oct 2016
2040,3190,2150,27 Oct 2016
3391,3391,3391,26 Oct 2016
2990,2990,2990,24 Oct 2016
1930,4993,2983,23 Oct 2016
1916,1996,1986,22 Oct 2016
2150,2150,2150,21 Oct 2016
2789,3390,3190,20 Oct 2016
3087,3087,3087,19 Oct 2016
1996,3421,3000,17 Oct 2016
2085,4766,3150,15 Oct 2016
2006,2975,2050,14 Oct 2016
2796,4645,4551,13 Oct 2016
2550,3572,3450,10 Oct 2016
3467,3838,3607,09 Oct 2016
2105,5023,4800,08 Oct 2016
2052,3850,2936,07 Oct 2016
2573,2573,2573,06 Oct 2016
2200,2200,2200,05 Oct 2016
2200,2200,2200,04 Oct 2016
2000,3200,3023,02 Oct 2016
2800,2800,2800,01 Oct 2016
3060,3610,3500,20 Sep 2016
1910,3202,2556,19 Sep 2016
2102,2102,2102,18 Sep 2016
2430,3202,2965,17 Sep 2016
2050,3202,2626,16 Sep 2016
3202,3202,3202,13 Sep 2016
2275,2275,2275,12 Sep 2016
2100,3701,3201,11 Sep 2016
2076,4801,3534,10 Sep 2016
2575,2575,2575,09 Sep 2016
2150,2280,2215,07 Sep 2016
2977,3850,3111,06 Sep 2016
2065,2065,2065,05 Sep 2016
2191,4550,2801,03 Sep 2016
2380,2380,2380,01 Sep 2016
2100,2100,2100,30 Aug 2016
2060,4775,3500,29 Aug 2016
2436,4050,3000,28 Aug 2016
1900,2890,2366,27 Aug 2016
2060,4833,2588,26 Aug 2016
3206,3206,3206,25 Aug 2016
4801,4801,4801,24 Aug 2016
2801,3885,3205,23 Aug 2016
2110,2110,2110,22 Aug 2016
3550,4801,4400,20 Aug 2016
2060,2500,2280,19 Aug 2016
2900,3210,3200,18 Aug 2016
2318,3501,2910,17 Aug 2016
1956,3201,2360,16 Aug 2016
2980,3441,3201,15 Aug 2016
2675,2675,2675,14 Aug 2016
2370,2370,2370,13 Aug 2016
2050,3570,2724,12 Aug 2016
2175,2941,2558,11 Aug 2016
2250,3525,2285,10 Aug 2016
2441,2441,2441,09 Aug 2016
3235,3235,3235,08 Aug 2016
3030,3030,3030,07 Aug 2016
2745,2745,2745,05 Aug 2016
2750,4150,2850,04 Aug 2016
2601,2601,2601,02 Aug 2016
2020,2020,2020,29 Jul 2016
3531,3531,3531,28 Jul 2016
2500,2500,2500,26 Jul 2016
2190,2190,2190,25 Jul 2016
2896,3173,3048,24 Jul 2016
2110,3030,3000,23 Jul 2016
2200,2200,2200,22 Jul 2016
3075,3075,3075,21 Jul 2016
2270,2270,2270,19 Jul 2016
3099,3099,3099,18 Jul 2016
4525,4525,4525,16 Jul 2016
3326,3326,3326,15 Jul 2016
3326,3326,3326,14 Jul 2016
2020,2020,2020,13 Jul 2016
2226,2226,2226,12 Jul 2016
2250,2250,2250,11 Jul 2016
2020,2020,2020,10 Jul 2016
2750,2750,2750,09 Jul 2016
2800,2800,2800,08 Jul 2016
2390,2390,2390,07 Jul 2016
3296,3296,3296,06 Jul 2016
2200,2200,2200,05 Jul 2016
2120,2120,2120,04 Jul 2016
2410,2410,2410,02 Jul 2016
2450,2450,2450,01 Jul 2016
1750,2750,2150,28 Jun 2016
2100,3323,3083,27 Jun 2016
2100,5500,3308,26 Jun 2016
2200,2200,2200,25 Jun 2016
1894,4991,3320,23 Jun 2016
2100,4637,3096,22 Jun 2016
3280,3400,3353,21 Jun 2016
2112,3701,2907,20 Jun 2016
2100,3143,2206,18 Jun 2016
2100,4105,2500,17 Jun 2016
1990,2100,2045,16 Jun 2016
2100,3701,3050,15 Jun 2016
2350,3120,2735,14 Jun 2016
1825,1825,1825,13 Jun 2016
1980,1980,1980,11 Jun 2016
2090,3846,3065,10 Jun 2016
2160,5101,3300,09 Jun 2016
2208,2208,2208,08 Jun 2016
1980,5050,4950,07 Jun 2016
2751,3973,3151,06 Jun 2016
1905,5500,2750,02 Jun 2016
2556,3434,2652,01 Jun 2016
2544,3101,3051,31 May 2016
2785,2785,2785,30 May 2016
2761,2761,2761,29 May 2016
2763,2763,2763,26 May 2016
2107,2107,2107,25 May 2016
2200,2830,2763,24 May 2016
3401,4645,4351,23 May 2016
1959,4575,2930,22 May 2016
2094,2761,2270,21 May 2016
2275,2740,2500,20 May 2016
2760,2945,2853,19 May 2016
3653,3653,3653,18 May 2016
1970,2635,2294,17 May 2016
2200,2790,2380,16 May 2016
2796,2796,2796,18 Apr 2016
2402,2812,2607,17 Apr 2016
2235,3200,3141,16 Apr 2016
2815,3800,3308,15 Apr 2016
1960,1960,1960,14 Apr 2016
2817,3558,3051,13 Apr 2016
1587,4000,2430,12 Apr 2016
2100,3133,2820,11 Apr 2016
2935,3019,3000,09 Apr 2016
2500,4192,3051,08 Apr 2016
