Unnamed: 0,Date,Centre_Name,Price
33087,03-07-12,NAGPUR,2043.0
33138,04-07-12,MUMBAI,2400.0
33139,04-07-12,NAGPUR,2043.0
33190,05-07-12,MUMBAI,2400.0
33191,05-07-12,NAGPUR,2043.0
33242,06-07-12,MUMBAI,2400.0
33243,06-07-12,NAGPUR,2043.0
33294,09-07-12,MUMBAI,2400.0
33295,09-07-12,NAGPUR,2037.0
33346,10-07-12,MUMBAI,2400.0
33347,10-07-12,NAGPUR,2033.0
33398,11-07-12,MUMBAI,2400.0
33399,11-07-12,NAGPUR,2033.0
33450,12-07-12,MUMBAI,2400.0
33451,12-07-12,NAGPUR,2033.0
33502,13-07-12,MUMBAI,2400.0
33503,13-07-12,NAGPUR,2033.0
33554,16-07-12,MUMBAI,2400.0
33555,16-07-12,NAGPUR,2033.0
33606,17-07-12,MUMBAI,2400.0
33607,17-07-12,NAGPUR,2033.0
33658,18-07-12,MUMBAI,2400.0
33659,18-07-12,NAGPUR,2033.0
33710,19-07-12,MUMBAI,2400.0
33711,19-07-12,NAGPUR,2033.0
33762,20-07-12,MUMBAI,2400.0
33763,20-07-12,NAGPUR,2067.0
33814,23-07-12,MUMBAI,2400.0
33815,23-07-12,NAGPUR,
33866,24-07-12,MUMBAI,2400.0
33867,24-07-12,NAGPUR,2067.0
33918,25-07-12,MUMBAI,2400.0
33919,25-07-12,NAGPUR,2067.0
33970,26-07-12,MUMBAI,2400.0
33971,26-07-12,NAGPUR,2067.0
34022,27-07-12,MUMBAI,2400.0
34023,27-07-12,NAGPUR,2067.0
34074,30-07-12,MUMBAI,2400.0
34075,30-07-12,NAGPUR,2067.0
34126,31-07-12,MUMBAI,2500.0
34127,31-07-12,NAGPUR,2067.0
34178,01-08-12,MUMBAI,2500.0
34179,01-08-12,NAGPUR,2067.0
34230,02-08-12,MUMBAI,2500.0
34231,02-08-12,NAGPUR,2067.0
34282,03-08-12,MUMBAI,2500.0
34283,03-08-12,NAGPUR,2067.0
34334,06-08-12,MUMBAI,2500.0
34335,06-08-12,NAGPUR,2067.0
34386,07-08-12,MUMBAI,2500.0
34387,07-08-12,NAGPUR,2067.0
34438,08-08-12,MUMBAI,2500.0
34439,08-08-12,NAGPUR,2067.0
34490,09-08-12,MUMBAI,2500.0
34491,09-08-12,NAGPUR,2067.0
34542,13-08-12,MUMBAI,2500.0
34543,13-08-12,NAGPUR,2030.0
34594,14-08-12,MUMBAI,2500.0
34595,14-08-12,NAGPUR,2030.0
34646,16-08-12,MUMBAI,2500.0
34647,16-08-12,NAGPUR,2030.0
34698,17-08-12,MUMBAI,2500.0
34699,17-08-12,NAGPUR,2030.0
34750,21-08-12,MUMBAI,2500.0
34751,21-08-12,NAGPUR,2030.0
34802,22-08-12,MUMBAI,2500.0
34803,22-08-12,NAGPUR,2030.0
34854,23-08-12,MUMBAI,2500.0
34855,23-08-12,NAGPUR,2030.0
34906,24-08-12,MUMBAI,2500.0
34907,24-08-12,NAGPUR,2030.0
34958,27-08-12,MUMBAI,2500.0
34959,27-08-12,NAGPUR,2038.0
35010,28-08-12,MUMBAI,2500.0
35011,28-08-12,NAGPUR,2032.0
35062,29-08-12,MUMBAI,2500.0
35063,29-08-12,NAGPUR,2032.0
35114,30-08-12,MUMBAI,2500.0
35115,30-08-12,NAGPUR,2032.0
35166,31-08-12,MUMBAI,2350.0
35167,31-08-12,NAGPUR,2023.0
35218,03-09-12,MUMBAI,2250.0
35219,03-09-12,NAGPUR,2023.0
35270,04-09-12,MUMBAI,2150.0
35271,04-09-12,NAGPUR,2023.0
35322,05-09-12,MUMBAI,2150.0
35323,05-09-12,NAGPUR,2023.0
35374,06-09-12,MUMBAI,2150.0
35375,06-09-12,NAGPUR,2032.0
35426,07-09-12,MUMBAI,2150.0
35427,07-09-12,NAGPUR,2032.0
35478,10-09-12,MUMBAI,2150.0
35479,10-09-12,NAGPUR,2038.0
35530,11-09-12,MUMBAI,2150.0
35531,11-09-12,NAGPUR,2038.0
35582,12-09-12,MUMBAI,2150.0
35583,12-09-12,NAGPUR,2038.0
35634,13-09-12,MUMBAI,2150.0
35635,13-09-12,NAGPUR,2038.0
35686,14-09-12,MUMBAI,2150.0
35687,14-09-12,NAGPUR,2038.0
35738,17-09-12,MUMBAI,2150.0
35739,17-09-12,NAGPUR,2068.0
35790,18-09-12,MUMBAI,2150.0
35791,18-09-12,NAGPUR,2068.0
35842,19-09-12,MUMBAI,
35843,19-09-12,NAGPUR,
35894,20-09-12,MUMBAI,2150.0
35895,20-09-12,NAGPUR,2068.0
35946,21-09-12,MUMBAI,2150.0
35947,21-09-12,NAGPUR,2068.0
35998,24-09-12,MUMBAI,2150.0
35999,24-09-12,NAGPUR,2068.0
36050,25-09-12,MUMBAI,2150.0
36051,25-09-12,NAGPUR,2068.0
36102,26-09-12,MUMBAI,2150.0
36103,26-09-12,NAGPUR,2068.0
36154,27-09-12,MUMBAI,2150.0
36155,27-09-12,NAGPUR,2108.0
36206,28-09-12,MUMBAI,2150.0
36207,28-09-12,NAGPUR,2108.0
36258,01-10-12,MUMBAI,2250.0
36259,01-10-12,NAGPUR,2108.0
36310,03-10-12,MUMBAI,2150.0
36311,03-10-12,NAGPUR,2108.0
36362,04-10-12,MUMBAI,2150.0
36363,04-10-12,NAGPUR,2108.0
36414,05-10-12,MUMBAI,2150.0
36415,05-10-12,NAGPUR,2153.0
36466,08-10-12,MUMBAI,2150.0
36467,08-10-12,NAGPUR,2153.0
36518,09-10-12,MUMBAI,2150.0
36519,09-10-12,NAGPUR,2153.0
36570,10-10-12,MUMBAI,2150.0
36571,10-10-12,NAGPUR,2153.0
36622,11-10-12,MUMBAI,2150.0
36623,11-10-12,NAGPUR,2153.0
36674,12-10-12,MUMBAI,2150.0
36675,12-10-12,NAGPUR,2153.0
36726,15-10-12,MUMBAI,2150.0
36727,15-10-12,NAGPUR,2153.0
36778,16-10-12,MUMBAI,2150.0
36779,16-10-12,NAGPUR,2153.0
36830,17-10-12,MUMBAI,2150.0
36831,17-10-12,NAGPUR,2153.0
36882,18-10-12,MUMBAI,2150.0
36883,18-10-12,NAGPUR,2153.0
36934,19-10-12,MUMBAI,2150.0
36935,19-10-12,NAGPUR,2153.0
36986,22-10-12,MUMBAI,2150.0
36987,22-10-12,NAGPUR,2153.0
37038,23-10-12,MUMBAI,2150.0
37039,23-10-12,NAGPUR,2153.0
37090,25-10-12,MUMBAI,2150.0
37091,25-10-12,NAGPUR,2153.0
37142,26-10-12,MUMBAI,
37143,26-10-12,NAGPUR,
37194,29-10-12,MUMBAI,2150.0
37195,29-10-12,NAGPUR,2260.0
37246,30-10-12,MUMBAI,2150.0
37247,30-10-12,NAGPUR,2260.0
37298,31-10-12,MUMBAI,2150.0
37299,31-10-12,NAGPUR,2260.0
37352,01-11-12,MUMBAI,2150.0
37353,01-11-12,NAGPUR,2260.0
37407,02-11-12,MUMBAI,2150.0
37408,02-11-12,NAGPUR,2260.0
37462,05-11-12,MUMBAI,2150.0
37463,05-11-12,NAGPUR,2260.0
37517,06-11-12,MUMBAI,2150.0
37518,06-11-12,NAGPUR,2260.0
37572,07-11-12,MUMBAI,2150.0
37573,07-11-12,NAGPUR,2260.0
37627,08-11-12,MUMBAI,2150.0
37628,08-11-12,NAGPUR,2260.0
37682,09-11-12,MUMBAI,2150.0
37683,09-11-12,NAGPUR,2260.0
37737,12-11-12,MUMBAI,2150.0
37738,12-11-12,NAGPUR,2260.0
37792,14-11-12,MUMBAI,
37793,14-11-12,NAGPUR,
37847,15-11-12,MUMBAI,
37848,15-11-12,NAGPUR,
37902,16-11-12,MUMBAI,2150.0
37903,16-11-12,NAGPUR,2260.0
37957,19-11-12,MUMBAI,2150.0
37958,19-11-12,NAGPUR,2260.0
38012,20-11-12,MUMBAI,2150.0
38013,20-11-12,NAGPUR,2260.0
38067,21-11-12,MUMBAI,2150.0
38068,21-11-12,NAGPUR,2260.0
38122,22-11-12,MUMBAI,2150.0
38123,22-11-12,NAGPUR,2260.0
38177,23-11-12,MUMBAI,2250.0
38178,23-11-12,NAGPUR,2260.0
38232,26-11-12,MUMBAI,2250.0
38233,26-11-12,NAGPUR,2260.0
38287,27-11-12,MUMBAI,2250.0
38288,27-11-12,NAGPUR,2260.0
38342,29-11-12,MUMBAI,2250.0
38343,29-11-12,NAGPUR,2260.0
38397,30-11-12,MUMBAI,2250.0
38398,30-11-12,NAGPUR,2260.0
38452,03-12-12,MUMBAI,
38453,03-12-12,NAGPUR,2240.0
38507,04-12-12,MUMBAI,2250.0
38508,04-12-12,NAGPUR,2240.0
38562,05-12-12,MUMBAI,2250.0
38563,05-12-12,NAGPUR,2240.0
38617,06-12-12,MUMBAI,2250.0
38618,06-12-12,NAGPUR,2240.0
38672,07-12-12,MUMBAI,2250.0
38673,07-12-12,NAGPUR,2240.0
38727,10-12-12,MUMBAI,2250.0
38728,10-12-12,NAGPUR,2240.0
38782,11-12-12,MUMBAI,2250.0
38783,11-12-12,NAGPUR,2240.0
38837,12-12-12,MUMBAI,2100.0
38838,12-12-12,NAGPUR,2243.0
38892,13-12-12,MUMBAI,2100.0
38893,13-12-12,NAGPUR,2243.0
38947,14-12-12,MUMBAI,2100.0
38948,14-12-12,NAGPUR,2230.0
39002,17-12-12,MUMBAI,2100.0
39003,17-12-12,NAGPUR,2230.0
39057,18-12-12,MUMBAI,2100.0
39058,18-12-12,NAGPUR,2230.0
39112,19-12-12,MUMBAI,2100.0
39113,19-12-12,NAGPUR,2170.0
39167,20-12-12,MUMBAI,2100.0
39168,20-12-12,NAGPUR,2170.0
39222,21-12-12,MUMBAI,2100.0
39223,21-12-12,NAGPUR,2170.0
39277,24-12-12,MUMBAI,2100.0
39278,24-12-12,NAGPUR,2167.0
39332,26-12-12,MUMBAI,2100.0
39333,26-12-12,NAGPUR,2167.0
39387,27-12-12,MUMBAI,2100.0
39388,27-12-12,NAGPUR,2113.0
39442,28-12-12,MUMBAI,2100.0
39443,28-12-12,NAGPUR,2113.0
39497,31-12-12,MUMBAI,2100.0
39498,31-12-12,NAGPUR,2113.0
39552,01-01-13,MUMBAI,2100.0
39553,01-01-13,NAGPUR,2100.0
39607,02-01-13,MUMBAI,2100.0
39608,02-01-13,NAGPUR,2100.0
39662,03-01-13,MUMBAI,2100.0
39663,03-01-13,NAGPUR,2100.0
39717,04-01-13,MUMBAI,2100.0
39718,04-01-13,NAGPUR,2100.0
39772,07-01-13,MUMBAI,2100.0
39773,07-01-13,NAGPUR,2200.0
39827,08-01-13,MUMBAI,2100.0
39828,08-01-13,NAGPUR,2200.0
39882,09-01-13,MUMBAI,2100.0
39883,09-01-13,NAGPUR,2200.0
39937,10-01-13,MUMBAI,2100.0
39938,10-01-13,NAGPUR,2200.0
39992,11-01-13,MUMBAI,2100.0
39993,11-01-13,NAGPUR,2200.0
40047,14-01-13,MUMBAI,2100.0
40048,14-01-13,NAGPUR,2200.0
40102,15-01-13,MUMBAI,2100.0
40103,15-01-13,NAGPUR,2200.0
40157,16-01-13,MUMBAI,2100.0
40158,16-01-13,NAGPUR,2200.0
40212,17-01-13,MUMBAI,2100.0
40213,17-01-13,NAGPUR,2200.0
40267,18-01-13,MUMBAI,2100.0
40268,18-01-13,NAGPUR,2200.0
40322,21-01-13,MUMBAI,2100.0
40323,21-01-13,NAGPUR,2300.0
40377,22-01-13,MUMBAI,2100.0
40378,22-01-13,NAGPUR,2300.0
40432,23-01-13,MUMBAI,2100.0
40433,23-01-13,NAGPUR,2300.0
40487,24-01-13,MUMBAI,2100.0
40488,24-01-13,NAGPUR,2300.0
40542,28-01-13,MUMBAI,2100.0
40543,28-01-13,NAGPUR,2300.0
40597,30-01-13,MUMBAI,2100.0
40598,30-01-13,NAGPUR,2300.0
40652,31-01-13,MUMBAI,2100.0
40653,31-01-13,NAGPUR,2300.0
40707,01-02-13,MUMBAI,2100.0
40708,01-02-13,NAGPUR,2300.0
40762,04-02-13,MUMBAI,2100.0
40763,04-02-13,NAGPUR,2300.0
40817,05-02-13,MUMBAI,2100.0
40818,05-02-13,NAGPUR,2300.0
40872,06-02-13,MUMBAI,2125.0
40873,06-02-13,NAGPUR,2300.0
40927,07-02-13,MUMBAI,2125.0
40928,07-02-13,NAGPUR,2300.0
40982,08-02-13,MUMBAI,2125.0
40983,08-02-13,NAGPUR,2300.0
41037,11-02-13,MUMBAI,2125.0
41038,11-02-13,NAGPUR,2300.0
41092,12-02-13,MUMBAI,2125.0
41093,12-02-13,NAGPUR,2300.0
41147,13-02-13,MUMBAI,2125.0
41148,13-02-13,NAGPUR,2300.0
41202,14-02-13,MUMBAI,2125.0
41203,14-02-13,NAGPUR,2300.0
41257,15-02-13,MUMBAI,2125.0
41258,15-02-13,NAGPUR,2300.0
41312,18-02-13,MUMBAI,2125.0
41313,18-02-13,NAGPUR,2300.0
41367,19-02-13,MUMBAI,
41368,19-02-13,NAGPUR,
41422,20-02-13,MUMBAI,2125.0
41423,20-02-13,NAGPUR,2300.0
41477,21-02-13,MUMBAI,2125.0
41478,21-02-13,NAGPUR,2300.0
41532,22-02-13,MUMBAI,2125.0
41533,22-02-13,NAGPUR,2300.0
41587,25-02-13,MUMBAI,2125.0
41588,25-02-13,NAGPUR,2300.0
41642,26-02-13,MUMBAI,2125.0
41643,26-02-13,NAGPUR,2300.0
41697,27-02-13,MUMBAI,2125.0
41698,27-02-13,NAGPUR,2300.0
41752,28-02-13,MUMBAI,2125.0
41753,28-02-13,NAGPUR,2300.0
41807,01-03-13,MUMBAI,2125.0
41808,01-03-13,NAGPUR,2300.0
41862,04-03-13,MUMBAI,2125.0
41863,04-03-13,NAGPUR,2300.0
41917,05-03-13,MUMBAI,2125.0
41918,05-03-13,NAGPUR,2300.0
41972,06-03-13,MUMBAI,2125.0
41973,06-03-13,NAGPUR,2300.0
42027,07-03-13,MUMBAI,2125.0
42028,07-03-13,NAGPUR,2300.0
42082,08-03-13,MUMBAI,2125.0
42083,08-03-13,NAGPUR,2300.0
42139,11-03-13,MUMBAI,2125.0
42140,11-03-13,NAGPUR,2300.0
42196,12-03-13,MUMBAI,2125.0
42197,12-03-13,NAGPUR,2300.0
42253,13-03-13,MUMBAI,2125.0
42254,13-03-13,NAGPUR,2300.0
42310,14-03-13,MUMBAI,2125.0
42311,14-03-13,NAGPUR,2300.0
42367,15-03-13,MUMBAI,2125.0
42368,15-03-13,NAGPUR,2300.0
42424,18-03-13,MUMBAI,2125.0
42425,18-03-13,NAGPUR,2300.0
42481,19-03-13,MUMBAI,2125.0
42482,19-03-13,NAGPUR,2300.0
42538,20-03-13,MUMBAI,2125.0
42539,20-03-13,NAGPUR,2300.0
42595,21-03-13,MUMBAI,2125.0
42596,21-03-13,NAGPUR,2300.0
42652,22-03-13,MUMBAI,2125.0
42653,22-03-13,NAGPUR,2300.0
42709,25-03-13,MUMBAI,2125.0
42710,25-03-13,NAGPUR,2300.0
42766,26-03-13,MUMBAI,2125.0
42767,26-03-13,NAGPUR,2300.0
42823,28-03-13,MUMBAI,2125.0
42824,28-03-13,NAGPUR,2300.0
42880,01-04-13,MUMBAI,2125.0
42881,01-04-13,NAGPUR,2300.0
42937,02-04-13,MUMBAI,2125.0
42938,02-04-13,NAGPUR,2300.0
42994,03-04-13,MUMBAI,2125.0
42995,03-04-13,NAGPUR,2257.0
43051,04-04-13,MUMBAI,2125.0
43052,04-04-13,NAGPUR,2257.0
43108,05-04-13,MUMBAI,2125.0
43109,05-04-13,NAGPUR,2257.0
43165,08-04-13,MUMBAI,2125.0
43166,08-04-13,NAGPUR,2257.0
43222,09-04-13,MUMBAI,2125.0
43223,09-04-13,NAGPUR,2257.0
43279,10-04-13,MUMBAI,2125.0
43280,10-04-13,NAGPUR,2257.0
43336,11-04-13,MUMBAI,
43337,11-04-13,NAGPUR,
43393,12-04-13,MUMBAI,2125.0
43394,12-04-13,NAGPUR,2257.0
43450,15-04-13,MUMBAI,2125.0
43451,15-04-13,NAGPUR,2257.0
43507,16-04-13,MUMBAI,2125.0
43508,16-04-13,NAGPUR,2257.0
43564,17-04-13,MUMBAI,2125.0
43565,17-04-13,NAGPUR,2257.0
43621,18-04-13,MUMBAI,2175.0
43622,18-04-13,NAGPUR,2257.0
43678,22-04-13,MUMBAI,2175.0
43679,22-04-13,NAGPUR,2257.0
43735,23-04-13,MUMBAI,2175.0
43736,23-04-13,NAGPUR,2257.0
43792,25-04-13,MUMBAI,2175.0
43793,25-04-13,NAGPUR,2257.0
43849,26-04-13,MUMBAI,2175.0
43850,26-04-13,NAGPUR,2257.0
43906,29-04-13,MUMBAI,2175.0
43907,29-04-13,NAGPUR,2257.0
43963,30-04-13,MUMBAI,2175.0
43964,30-04-13,NAGPUR,2257.0
44020,01-05-13,MUMBAI,
44021,01-05-13,NAGPUR,
44077,02-05-13,MUMBAI,2175.0
44078,02-05-13,NAGPUR,2257.0
44134,03-05-13,MUMBAI,2175.0
44135,03-05-13,NAGPUR,2257.0
44191,06-05-13,MUMBAI,2175.0
44192,06-05-13,NAGPUR,2257.0
44248,07-05-13,MUMBAI,2175.0
44249,07-05-13,NAGPUR,2257.0
44305,08-05-13,MUMBAI,2175.0
44306,08-05-13,NAGPUR,2257.0
44362,09-05-13,MUMBAI,2175.0
44363,09-05-13,NAGPUR,2257.0
44419,10-05-13,MUMBAI,2175.0
44420,10-05-13,NAGPUR,2257.0
44476,13-05-13,MUMBAI,2175.0
44477,13-05-13,NAGPUR,2257.0
44533,14-05-13,MUMBAI,2175.0
44534,14-05-13,NAGPUR,2257.0
44590,15-05-13,MUMBAI,2175.0
44591,15-05-13,NAGPUR,2257.0
44647,16-05-13,MUMBAI,2175.0
44648,16-05-13,NAGPUR,2257.0
44704,17-05-13,MUMBAI,2175.0
44705,17-05-13,NAGPUR,2257.0
44761,20-05-13,MUMBAI,2250.0
44762,20-05-13,NAGPUR,2272.0
44818,21-05-13,MUMBAI,2250.0
44819,21-05-13,NAGPUR,2272.0
44875,22-05-13,MUMBAI,2250.0
44876,22-05-13,NAGPUR,2272.0
44932,23-05-13,MUMBAI,2250.0
44933,23-05-13,NAGPUR,2272.0
44989,24-05-13,MUMBAI,2250.0
44990,24-05-13,NAGPUR,2272.0
45046,27-05-13,MUMBAI,2250.0
45047,27-05-13,NAGPUR,2272.0
45103,28-05-13,MUMBAI,2250.0
45104,28-05-13,NAGPUR,2272.0
45160,29-05-13,MUMBAI,2250.0
45161,29-05-13,NAGPUR,2272.0
45217,30-05-13,MUMBAI,2250.0
45218,30-05-13,NAGPUR,2283.0
45274,31-05-13,MUMBAI,2250.0
45275,31-05-13,NAGPUR,2283.0
45331,03-06-13,MUMBAI,2250.0
45332,03-06-13,NAGPUR,2283.0
45388,04-06-13,MUMBAI,2250.0
45389,04-06-13,NAGPUR,2283.0
45445,05-06-13,MUMBAI,2250.0
45446,05-06-13,NAGPUR,2283.0
45502,06-06-13,MUMBAI,2250.0
45503,06-06-13,NAGPUR,2283.0
45559,07-06-13,MUMBAI,2250.0
45560,07-06-13,NAGPUR,2283.0
45616,10-06-13,MUMBAI,2250.0
45617,10-06-13,NAGPUR,2283.0
45673,11-06-13,MUMBAI,2250.0
45674,11-06-13,NAGPUR,2283.0
45730,12-06-13,MUMBAI,2250.0
45731,12-06-13,NAGPUR,2283.0
45787,13-06-13,MUMBAI,2250.0
45788,13-06-13,NAGPUR,2283.0
45844,14-06-13,MUMBAI,2250.0
45845,14-06-13,NAGPUR,2283.0
45901,17-06-13,MUMBAI,2450.0
45902,17-06-13,NAGPUR,2283.0
45958,18-06-13,MUMBAI,2450.0
45959,18-06-13,NAGPUR,2283.0
46015,19-06-13,MUMBAI,2450.0
46016,19-06-13,NAGPUR,2283.0
46072,20-06-13,MUMBAI,2450.0
46073,20-06-13,NAGPUR,2283.0
46129,21-06-13,MUMBAI,2450.0
46130,21-06-13,NAGPUR,2283.0
46186,24-06-13,MUMBAI,2450.0
46187,24-06-13,NAGPUR,2283.0
46243,25-06-13,MUMBAI,2450.0
46244,25-06-13,NAGPUR,2283.0
46300,26-06-13,MUMBAI,2450.0
46301,26-06-13,NAGPUR,2283.0
46357,27-06-13,MUMBAI,2450.0
46358,27-06-13,NAGPUR,2283.0
46414,28-06-13,MUMBAI,2450.0
46415,28-06-13,NAGPUR,2283.0
46471,01-07-13,MUMBAI,2450.0
46472,01-07-13,NAGPUR,2283.0
46528,02-07-13,MUMBAI,2450.0
46529,02-07-13,NAGPUR,2283.0
46585,03-07-13,MUMBAI,2450.0
46586,03-07-13,NAGPUR,2283.0
46642,04-07-13,MUMBAI,2450.0
46643,04-07-13,NAGPUR,2283.0
46699,05-07-13,MUMBAI,2450.0
46700,05-07-13,NAGPUR,2283.0
46756,08-07-13,MUMBAI,2450.0
46757,08-07-13,NAGPUR,2283.0
46813,09-07-13,MUMBAI,2450.0
46814,09-07-13,NAGPUR,2283.0
46870,10-07-13,MUMBAI,2450.0
46871,10-07-13,NAGPUR,2283.0
46927,11-07-13,MUMBAI,2450.0
46928,11-07-13,NAGPUR,2283.0
46984,12-07-13,MUMBAI,2450.0
46985,12-07-13,NAGPUR,2283.0
47041,15-07-13,MUMBAI,2450.0
47042,15-07-13,NAGPUR,2283.0
47098,16-07-13,MUMBAI,2450.0
47099,16-07-13,NAGPUR,2283.0
47155,17-07-13,MUMBAI,2450.0
47156,17-07-13,NAGPUR,2283.0
47212,18-07-13,MUMBAI,2450.0
47213,18-07-13,NAGPUR,2283.0
47269,19-07-13,MUMBAI,2450.0
47270,19-07-13,NAGPUR,2283.0
47326,22-07-13,MUMBAI,2450.0
47327,22-07-13,NAGPUR,2283.0
47383,23-07-13,MUMBAI,2450.0
47384,23-07-13,NAGPUR,2283.0
47440,24-07-13,MUMBAI,2450.0
47441,24-07-13,NAGPUR,2283.0
47497,25-07-13,MUMBAI,2450.0
47498,25-07-13,NAGPUR,2283.0
47554,26-07-13,MUMBAI,2450.0
47555,26-07-13,NAGPUR,2283.0
47611,29-07-13,MUMBAI,2450.0
47612,29-07-13,NAGPUR,2283.0
47668,30-07-13,MUMBAI,2450.0
47669,30-07-13,NAGPUR,2283.0
47725,31-07-13,MUMBAI,2450.0
47726,31-07-13,NAGPUR,2283.0
47782,01-08-13,MUMBAI,2450.0
47783,01-08-13,NAGPUR,2283.0
47839,02-08-13,MUMBAI,2450.0
47840,02-08-13,NAGPUR,2283.0
47896,05-08-13,MUMBAI,2450.0
47897,05-08-13,NAGPUR,2283.0
47953,06-08-13,MUMBAI,2250.0
47954,06-08-13,NAGPUR,2283.0
48010,07-08-13,MUMBAI,2250.0
48011,07-08-13,NAGPUR,2283.0
48067,08-08-13,MUMBAI,2250.0
48068,08-08-13,NAGPUR,2283.0
48124,12-08-13,MUMBAI,2250.0
48125,12-08-13,NAGPUR,2283.0
48181,13-08-13,MUMBAI,2300.0
48182,13-08-13,NAGPUR,2283.0
48238,14-08-13,MUMBAI,2300.0
48239,14-08-13,NAGPUR,2283.0
48295,16-08-13,MUMBAI,2300.0
48296,16-08-13,NAGPUR,2283.0
48352,19-08-13,MUMBAI,2300.0
48353,19-08-13,NAGPUR,2273.0
48409,20-08-13,MUMBAI,2300.0
48410,20-08-13,NAGPUR,2273.0
48466,21-08-13,MUMBAI,2300.0
48467,21-08-13,NAGPUR,2275.0
48523,22-08-13,MUMBAI,2300.0
48524,22-08-13,NAGPUR,2275.0
48580,23-08-13,MUMBAI,2300.0
48581,23-08-13,NAGPUR,2275.0
48637,26-08-13,MUMBAI,2300.0
48638,26-08-13,NAGPUR,2368.0
48694,27-08-13,MUMBAI,2300.0
48695,27-08-13,NAGPUR,2368.0
48751,29-08-13,MUMBAI,
48752,29-08-13,NAGPUR,
48808,30-08-13,MUMBAI,2300.0
48809,30-08-13,NAGPUR,2368.0
48865,02-09-13,MUMBAI,2300.0
48866,02-09-13,NAGPUR,2368.0
48922,03-09-13,MUMBAI,2300.0
48923,03-09-13,NAGPUR,2368.0
48979,04-09-13,MUMBAI,2300.0
48980,04-09-13,NAGPUR,2335.0
49036,05-09-13,MUMBAI,2300.0
49037,05-09-13,NAGPUR,2335.0
49093,06-09-13,MUMBAI,2300.0
49094,06-09-13,NAGPUR,2335.0
49150,09-09-13,MUMBAI,
49151,09-09-13,NAGPUR,
49207,10-09-13,MUMBAI,
49208,10-09-13,NAGPUR,
49264,11-09-13,MUMBAI,2300.0
49265,11-09-13,NAGPUR,2335.0
49321,12-09-13,MUMBAI,2300.0
49322,12-09-13,NAGPUR,2335.0
49378,13-09-13,MUMBAI,2300.0
49379,13-09-13,NAGPUR,2335.0
49435,16-09-13,MUMBAI,2300.0
49436,16-09-13,NAGPUR,2335.0
49492,17-09-13,MUMBAI,2300.0
49493,17-09-13,NAGPUR,2335.0
49549,18-09-13,MUMBAI,
49550,18-09-13,NAGPUR,
49606,19-09-13,MUMBAI,2300.0
49607,19-09-13,NAGPUR,2335.0
49663,20-09-13,MUMBAI,2300.0
49664,20-09-13,NAGPUR,2335.0
49720,23-09-13,MUMBAI,2300.0
49721,23-09-13,NAGPUR,2335.0
49777,24-09-13,MUMBAI,2300.0
49778,24-09-13,NAGPUR,2335.0
49834,25-09-13,MUMBAI,2300.0
49835,25-09-13,NAGPUR,2335.0
49891,26-09-13,MUMBAI,2300.0
49892,26-09-13,NAGPUR,2335.0
49948,27-09-13,MUMBAI,2300.0
49949,27-09-13,NAGPUR,2335.0
50005,30-09-13,MUMBAI,2300.0
50006,30-09-13,NAGPUR,2350.0
50062,01-10-13,MUMBAI,2300.0
50063,01-10-13,NAGPUR,2350.0
50119,03-10-13,MUMBAI,2300.0
50120,03-10-13,NAGPUR,2350.0
50176,04-10-13,MUMBAI,2300.0
50177,04-10-13,NAGPUR,2350.0
50233,07-10-13,MUMBAI,2300.0
50234,07-10-13,NAGPUR,2372.0
50290,08-10-13,MUMBAI,2300.0
50291,08-10-13,NAGPUR,2372.0
50347,09-10-13,MUMBAI,2300.0
50348,09-10-13,NAGPUR,2372.0
50404,10-10-13,MUMBAI,2300.0
50405,10-10-13,NAGPUR,2372.0
50461,11-10-13,MUMBAI,2300.0
50462,11-10-13,NAGPUR,2372.0
50518,14-10-13,MUMBAI,2200.0
50519,14-10-13,NAGPUR,2372.0
50575,15-10-13,MUMBAI,2200.0
50576,15-10-13,NAGPUR,2380.0
50632,17-10-13,MUMBAI,2200.0
50633,17-10-13,NAGPUR,2380.0
50689,18-10-13,MUMBAI,2200.0
50690,18-10-13,NAGPUR,2380.0
50746,21-10-13,MUMBAI,2200.0
50747,21-10-13,NAGPUR,2380.0
50803,22-10-13,MUMBAI,2200.0
50804,22-10-13,NAGPUR,2380.0
50860,23-10-13,MUMBAI,2200.0
50861,23-10-13,NAGPUR,2380.0
50917,24-10-13,MUMBAI,2200.0
50918,24-10-13,NAGPUR,2380.0
50974,25-10-13,MUMBAI,2200.0
50975,25-10-13,NAGPUR,2380.0
51031,28-10-13,MUMBAI,2200.0
51032,28-10-13,NAGPUR,2380.0
51088,29-10-13,MUMBAI,2200.0
51089,29-10-13,NAGPUR,2380.0
51145,30-10-13,MUMBAI,2200.0
51146,30-10-13,NAGPUR,2380.0
51202,31-10-13,MUMBAI,2200.0
51203,31-10-13,NAGPUR,2380.0
51259,01-11-13,MUMBAI,2200.0
51260,01-11-13,NAGPUR,2380.0
51316,04-11-13,MUMBAI,
51317,04-11-13,NAGPUR,
51373,05-11-13,MUMBAI,
51374,05-11-13,NAGPUR,
51430,06-11-13,MUMBAI,2200.0
51431,06-11-13,NAGPUR,2380.0
51487,07-11-13,MUMBAI,2200.0
51488,07-11-13,NAGPUR,2380.0
51544,08-11-13,MUMBAI,2200.0
51545,08-11-13,NAGPUR,2380.0
51601,11-11-13,MUMBAI,2200.0
